session_id,user_id,time_on_site_sec,pages_viewed,num_clicks,scroll_depth,product_views,cart_additions,cart_value,discount_percent,ad_impressions,ad_clicks,bounce_flag,converted
897576971,553362,1119.938644013076,12,10,35.97854894941668,3,6,1579.5269211799778,36.67617773256836,2114,3951,1,0
50842513,170708,1085.5420948071642,5,52,47.404025837059706,9,12,611.0078389549453,4.529369031878932,4426,3059,0,0
756386198,607661,353.7025916711974,15,11,69.08632154247596,3,11,1938.311815936012,46.98940257646388,6390,1386,1,0
75361613,996195,350.58351581004456,7,15,1.7570913524666332,21,2,34.064595789192296,11.62984887992138,64,3356,0,1
158376014,616029,202.0976074336526,11,11,44.952516340711036,6,5,178.82835677893195,19.343746260009286,4162,2906,0,0
593444304,814421,1323.648839056949,7,30,96.20967245064496,13,1,1583.2325873548702,0.17490976707418837,4056,1582,0,1
396663838,572362,210.27744641347957,22,7,14.023320119782879,21,21,1332.7427878996102,46.07072511246027,4398,2460,1,0
372983293,338212,472.6806892569662,22,47,92.03799029919784,19,17,1253.5185629000969,10.696408801799528,8183,3840,0,0
321317126,437792,1165.8471172909428,16,57,96.66207015245672,12,11,1321.785662870245,19.454580466352205,2242,1851,0,1
651641375,164773,446.0509114609123,3,48,79.19122811105069,19,1,1705.9539590857064,36.28365861180583,283,1149,1,0
104874462,62123,770.995398597987,17,61,80.88793160518267,23,10,610.4274384673934,1.9625292821195461,508,692,1,0
879963237,240833,666.9112504123697,17,48,49.09725525894311,13,12,1052.2773791353884,36.56706252809817,9314,3891,1,1
271687133,481637,540.6450913129886,7,58,72.53048030795732,18,12,519.2162839047403,12.28934546780785,8759,83,1,1
633461109,731824,674.9820625574407,24,16,16.62542421881478,5,13,546.742160642486,20.899436967988095,2698,3431,1,1
998333832,477054,1095.9501224563885,18,22,64.25164550361782,15,2,333.1337653973001,40.27840555211098,6936,1370,1,0
688904628,801014,142.3773602099958,13,48,74.21635016452916,19,7,1100.8618614187662,31.313855595505785,2496,4151,1,0
364655664,148413,1080.0925696003194,11,63,34.59215799644477,3,22,1968.4557956396498,32.56387910191834,5677,460,1,1
258227188,484513,96.16904021657372,11,67,74.9489967341426,21,10,66.83504900600235,32.89387609631768,6496,730,0,0
837140727,685891,331.0076484238511,10,39,71.35744324448441,2,5,343.15477544198546,14.559538664989336,6224,2561,0,0
996401374,246359,818.5343850674612,6,18,0.2963355260564349,20,16,1174.0953264997918,5.882651609504347,3049,2405,1,1
345853798,969706,1427.2689539306816,17,21,23.557423055304504,6,1,1906.0764844779565,3.3319485463210343,6396,4468,0,1
357945988,338325,538.2895994513322,17,50,72.77327578977464,12,11,1587.8061023983578,30.42375382582098,1134,2283,1,1
579687590,451689,346.3862842144335,15,29,79.38566344194781,6,5,905.0572984405603,28.063543617345605,8847,482,0,0
754858234,14582,1570.1330005653483,18,11,34.179000833886874,17,22,1063.1982660561732,30.179366941740227,1892,4957,0,0
874187457,22959,1087.6369783186672,16,46,54.469300939526164,19,18,617.101137530143,0.6166851856365896,7817,482,0,0
841017880,218512,1662.6837512878153,4,22,35.854675461553335,0,5,1420.0999370874702,0.9600083548463312,9220,4542,0,1
718758944,476063,56.2980809498377,1,41,30.249643269633843,3,18,1706.5908681082876,6.587879453467826,4173,2455,1,0
467219989,596794,250.57490947410204,5,24,43.94813414582187,24,9,19.266359261020494,49.45776692408303,2804,3881,1,0
71214223,89266,1184.9694553115594,13,3,16.21133031198143,4,23,667.3086503917698,24.841087118810396,9320,1476,0,1
265563031,604185,784.7780811059655,6,63,50.24924360184545,16,7,866.4859553623916,39.05389945456848,8677,1941,0,1
531273693,260607,778.6986877624753,22,35,12.896712495602758,25,10,988.9192050910631,40.80362309745521,1443,576,1,0
110628028,55958,1254.929713601903,12,11,74.18473562708961,13,25,515.1202735348139,43.14057479654475,9428,2465,0,1
897439348,902872,1538.6387025852457,20,42,54.88983147937802,14,4,163.3698227339846,12.348572926374118,7281,1916,1,0
611903546,947738,1562.154457173256,12,61,96.6993135781863,12,17,1585.1048434298305,18.046907829377545,9930,4233,0,0
317979597,469660,985.7229230678239,23,17,81.53132775439525,22,11,1477.0985214014565,30.28937765706747,7491,4045,1,1
873296810,806292,1089.340772295518,13,56,73.29289219107588,24,14,147.09717751062468,32.8632450109855,1399,2258,0,1
898212303,352770,1697.3821199830415,7,71,82.2034170719505,7,18,36.807515194207994,0.39267842960383215,5511,1394,1,1
493538731,766038,1066.3091044373887,10,55,37.32176020463649,2,2,1468.6880201861884,7.470589478355116,7118,4890,0,0
484931038,634180,1170.12244563052,18,60,78.97286322523087,10,6,1482.8989056224893,17.130910981200913,2000,1592,1,1
965516911,362704,1029.6040582319206,1,59,40.25161437162507,14,2,1124.5175428998564,27.633083408164865,1925,2370,1,1
942414361,908091,1264.3802637923009,20,29,93.00158490706517,8,2,755.370921143617,1.0666759433795026,7080,1544,1,0
602656739,986599,454.78785750348834,24,36,41.091176091897516,25,3,1843.854625950038,46.05072113866848,4356,1207,1,0
73723655,678287,1698.4399008394485,16,56,14.677308128060307,4,0,835.5170578596507,23.506532057674885,27,1215,1,1
832482421,506075,1551.728371807142,1,40,16.00041456473885,1,18,488.3761852945003,34.63629811913907,1410,2957,0,0
113113911,313000,1783.0584506504276,4,17,3.5732034918280697,2,3,464.8905839804962,38.12677850278143,1320,3419,0,1
818657971,71968,1537.0276374199252,6,48,43.77774804629369,1,16,1546.4907131390578,44.07679348875845,9311,1757,0,1
334785534,562844,1124.3560045634538,25,62,94.05080220271704,11,14,495.7155094385388,7.6184897978971655,9105,4918,1,1
977580294,446615,1552.5776498125076,4,40,51.2911376969292,6,21,763.6999487734959,36.7256210569595,2666,3142,0,0
372086911,60843,799.5288215053208,6,17,34.5036296348763,25,19,673.5127281230689,18.310432476765797,4360,3257,1,1
108796421,813462,1524.6271454655723,18,42,84.19406268643267,13,8,1232.4125782175838,44.220315352217824,4149,2613,1,1
387329226,941597,270.4737262800425,18,25,19.663872800964775,8,18,579.3064752795989,9.31488676384834,8637,1617,1,0
848896177,299359,500.96492338999695,13,7,32.16126976663855,21,13,1762.5856595357625,11.280351774791974,1351,2398,0,0
716573669,739490,1319.309519950115,5,43,43.483578642368585,13,3,1176.202862871783,32.89090658321314,3977,3949,0,1
535569601,119002,880.2580907020747,17,32,20.752283540503534,7,3,930.0398875897589,47.46339655175553,7668,1999,1,0
709083352,263120,817.0158412840129,24,2,94.8180740020969,17,11,1803.6934087306377,3.5032835173936183,8961,2289,0,0
33922305,540681,568.8023683212905,19,8,65.9776124596825,21,13,866.6625642062178,39.65637907857423,8907,4465,1,1
563915171,17826,1334.403327725699,25,43,79.06132746927007,23,23,449.31938987694167,19.751404414233768,8118,4168,0,1
576999591,121297,96.01963233938689,21,45,2.300505327870983,6,17,199.35526274114744,13.900010105527294,7821,3260,1,0
568986248,692870,1505.9879356046445,3,46,99.38206851577509,24,10,862.0661919244774,1.1862127182009963,8573,726,1,1
111200109,739268,989.1852358283659,4,63,13.881130352862826,11,12,1050.1064969318263,47.88535327411553,5197,3141,0,1
124435318,590296,40.85035790366728,13,44,94.67020659573315,4,3,769.8414278200379,27.750761162519115,4484,1655,0,0
398323588,584178,1224.957056657491,18,71,82.59181824590425,20,17,168.1369423951886,35.89640662221742,9114,4575,0,1
742421338,349586,1785.2771910292108,8,28,51.97467908397846,16,1,1370.4311253774,12.995870756591755,4027,4236,0,0
535528541,246898,1441.935609560182,15,65,25.491740318595223,18,24,1383.5050185951038,27.26424652851361,2563,4957,0,1
612656447,711346,875.5778578615973,12,21,91.43351112619959,3,17,1670.8159145925072,19.846389110402512,6873,4270,0,1
803926133,830619,1103.1563267752992,23,68,31.798772525336037,21,23,1530.7053575718187,20.207536697635785,2095,2723,0,1
559119317,263792,1709.5476015566494,3,11,16.958346373435585,9,8,97.49785955140156,47.550164440366636,111,3434,1,0
946270425,762704,373.66193896200724,17,14,85.74777177536794,25,3,562.9670083614893,18.59369616940125,7307,2411,0,1
92216968,802525,1526.9450055094967,24,63,70.12529254497719,25,2,327.6389494919081,37.112929647289334,6601,3100,1,1
251042717,980662,1075.3952915767966,4,27,44.70513011308436,7,7,4.796657932268689,29.38972744190596,2082,4370,0,0
871949772,726489,582.0597075915568,1,28,0.220889720227202,12,17,233.21878417854515,30.87981679488172,5123,3154,1,1
304088252,764458,762.5928657007498,7,24,90.75033137286059,22,14,495.3125611256719,48.06186977601192,3682,2656,0,0
97256038,636532,446.84703009728236,5,16,79.77715728045804,21,18,1594.1910241995897,22.31231896183926,1904,1108,1,0
627901605,766661,1580.0974091806852,5,49,19.79152132962909,10,17,1699.0804487689074,47.669350974504496,925,2132,1,1
981711163,303716,575.6647380161246,1,19,65.41290550444035,12,18,1397.1729176176582,35.7049990375725,3048,2151,1,0
9759055,301609,1304.1762052804806,13,72,60.405586920714086,2,11,947.2329324551405,27.225237592652608,7314,3444,1,0
422501744,302190,1711.9757370265243,15,55,81.07089740183449,11,2,1679.8841178086589,1.6768118777026886,1216,4949,0,1
886443660,423389,291.5099202149681,17,39,43.68418117640643,21,13,1327.313891426693,36.828971330026135,797,329,0,0
893316707,415564,915.6565876491999,20,66,17.777596032523913,11,15,970.0361983844537,48.693293736605916,540,3302,0,1
172894992,269588,504.62581526827444,15,35,87.98314529612706,5,24,1343.3054028080107,2.659940289863033,9727,1392,0,1
49428291,77927,1731.2337441588097,1,27,71.59070526529213,14,20,515.0887876640835,28.94673111737912,9530,1813,1,0
877992056,240412,245.2221934707175,25,31,59.03454122473866,20,22,1990.9011751154317,40.9628170259196,9815,1714,0,0
415131797,178133,62.54365627427182,20,29,6.848408847375831,10,13,805.6908671389531,12.639148539109158,3421,4491,0,0
472471429,600258,1525.212441188981,6,28,13.974252978488966,10,24,1687.8796514873643,37.00418996218334,236,1418,1,1
473142782,806702,282.38148671046315,17,24,69.67450264838916,20,1,791.010127018315,9.515144065813969,4898,392,0,0
668730802,224878,1710.8638841328798,4,40,9.16967220879994,2,5,736.8352806035015,12.765283711455739,641,1054,1,0
958566535,950457,1249.294131020554,25,24,34.057747719808106,10,16,1005.9331107114939,47.27815221858121,1852,816,1,0
981084534,780215,444.8293823150404,17,29,66.13958819632533,17,11,1450.9729511650867,8.01973360752103,3765,2504,1,1
99023891,754777,31.30153372725026,2,69,2.224533046298005,17,20,994.0510139856617,30.716755490655075,4752,1469,0,0
40164356,89851,1703.0718950008063,9,19,17.038888309049437,11,11,919.1611118054033,38.58975890840456,7641,3593,0,0
972427953,74235,144.78008960454696,7,56,18.882169918386094,16,8,339.3468914788942,24.974602917791323,7792,212,0,1
1920968,32404,960.0819044060602,9,3,61.395769580092804,4,12,1396.6498625698173,35.27572472637785,1702,1205,1,1
38233390,841893,150.33512648112668,2,15,30.98058022694371,11,16,1199.3289329758018,32.253488447108126,6470,1049,1,1
384013823,625073,1667.4161196558744,17,5,42.76068683191656,5,2,1529.366505079722,1.1348378074627463,6194,3968,1,0
64473591,61277,812.7399592805634,21,69,36.18784444633215,12,17,202.78921758864433,39.46298165649228,363,1116,0,0
545450105,818023,1356.2608278456812,16,3,12.570855908555101,20,4,1650.0396795624167,37.81870581113207,8760,312,1,1
635349770,373023,967.6502029194949,25,23,43.73662896621363,19,0,324.2965519422687,9.54111362722575,4869,1537,0,0
263547141,895413,1116.5627581154336,25,6,75.8441609034198,16,14,551.845859617119,2.6101088649205795,9627,552,1,0
436942692,679187,493.88795316205227,9,63,49.34025699725741,6,5,1883.9472690431212,29.182838255209937,6719,1769,1,0
223715206,299301,748.150084478677,9,28,84.96544611424375,19,15,503.06380725620346,47.29030118889776,9061,3084,0,0
623766131,113656,950.3174667934812,21,1,46.152222502100194,17,0,287.98135564338503,15.13326791288021,1396,620,0,1
221559011,280223,970.0759850733172,20,34,30.429824984722032,15,22,388.6238062201035,2.5111298994930973,1194,1065,1,1
797588459,408153,1151.1475983182202,5,63,93.42375652548937,15,2,337.7815941948972,31.441745606400893,8105,4229,1,1
998012452,630927,1223.3203984140741,10,36,60.83069341167444,14,8,17.249371095509282,42.941094604407226,3288,432,0,1
652359232,767797,441.256734002081,24,62,99.1518157328717,7,22,826.2402148377577,45.888115454426384,732,4301,0,0
992249783,859783,186.14813996998416,7,30,54.10718711475081,13,10,761.113098875412,4.056952459078683,2268,1824,1,0
761728612,890188,746.9587780527795,23,49,93.3794222030922,4,16,329.1724204766813,26.390690782129322,8982,903,0,1
197170813,544270,1310.6717103357391,18,69,39.20894281560876,21,11,1004.1771476412118,7.109372372178802,4090,3992,0,0
147270961,950701,1047.8408408490918,4,21,52.43094943077485,25,6,1462.4370210815548,19.128770570568786,8630,1005,0,1
522509626,533534,865.8178656649196,4,44,25.945668621517072,16,10,1915.0407850450727,4.5928849407672505,8543,3424,1,1
876095527,452638,175.13625210788948,18,16,70.45250280937131,23,14,570.6098602110037,36.27033789977782,4983,4231,0,1
790670064,522519,929.4696268972448,25,11,45.618375648774226,19,6,229.4402956432511,48.89668095757681,6003,4217,0,0
434326359,217331,1293.2641637123659,5,3,88.96695675804287,16,0,1295.1052994160482,19.98712429892626,1315,441,0,1
206204145,890398,1572.6273158374058,6,38,9.378420462052105,2,4,1317.7042647856279,28.143260744303422,3453,4902,0,0
99761526,243019,1046.3932545273333,15,37,32.39200160676441,3,16,840.5426430080056,31.74194551811822,6591,843,0,1
228524295,486791,359.24707188059205,20,50,85.1300931573177,2,24,313.524806356251,35.50108017266567,4410,3836,1,1
681688778,585125,1699.9117200192447,22,20,51.43885321866372,16,24,1519.3270991564557,41.54161164240362,6491,689,0,1
893082330,317769,954.1238836616112,14,26,46.53144640519593,8,9,709.4602462571391,13.431691523121986,439,1626,0,0
57634305,304913,1317.4098225869145,13,9,44.797101593960086,0,1,397.3316506332498,47.903863214276456,7946,3087,0,1
965749484,433208,502.46351082091206,19,72,56.62751446561892,9,23,1472.4985266404203,39.244732007060804,7040,2038,1,1
886479570,226274,238.82624626246763,8,71,27.793103846662525,10,8,192.23238850660042,44.02171528980109,1114,2693,0,0
56606910,83545,138.23045198179665,17,18,71.625337921682,5,11,343.5552839699507,35.77947854660935,2128,4887,1,1
216665552,242165,562.254561032882,19,32,90.27468381388036,5,24,322.80216761179736,1.7757806960336298,8975,2195,1,1
769775867,562983,1591.4677249001327,3,71,98.54778486531521,3,12,653.8409680074668,41.22410999975758,386,606,1,0
809322977,418251,206.9421756900945,10,74,57.151503879345086,12,8,1573.5191971173008,39.44055801959477,2305,2015,1,1
997802628,173555,136.4839927066665,4,48,92.85697708059229,21,5,344.80892711512024,19.583421290688303,7147,4940,1,0
132719160,941850,389.47714418871885,25,61,92.57877328213846,19,20,1678.8265516386691,22.85942013905314,3004,2877,1,1
664699976,788655,1797.8383542909492,4,44,14.641408781167698,11,16,1335.558578100299,14.946488580424722,9261,675,1,0
358909951,695977,479.2803901606889,14,15,28.66152841646581,20,24,1284.6069978058658,17.41413402886237,7360,3007,1,0
947187473,250468,754.7502345493747,12,70,40.674311439756394,25,19,1673.2022023422876,46.49223325649003,4891,101,0,0
233920953,717174,504.0504858034162,11,61,59.70478143635176,5,8,876.7143239126565,37.117411392107755,283,703,0,0
735207355,799572,245.05827066703554,7,20,33.27779940003014,22,21,1261.7052968355085,13.152867215631952,7118,905,0,0
432188074,357712,618.7665231251439,19,64,56.28956624708965,20,15,1216.4507515439352,38.208188442670455,1499,4277,0,0
467286519,897392,65.170766907049,12,29,39.96622299566531,14,11,1517.2175698632036,24.463121191985447,5983,2401,1,0
917056956,316991,393.8201677625091,7,33,5.587202283783399,12,19,704.8238672541554,46.586473547539136,1631,2266,0,0
119237882,355582,719.5208021744137,1,72,13.054190748268656,7,11,845.885822766459,40.62079437606914,4277,913,0,0
966660294,631659,658.9248451404742,4,22,9.997712381374257,12,7,264.8829391604113,11.904783702690002,6079,87,0,0
114876383,744411,904.4870448655643,22,37,8.736703710889115,22,0,130.3143296534146,29.48740153909153,6554,109,0,1
272645503,287133,261.8481010270103,22,45,65.54435387144281,10,7,147.09366621966268,22.982631709332928,457,2992,1,1
925442511,655850,1588.7510690192178,15,8,97.2524343474633,2,13,143.44317735144773,20.52704776458211,1215,1340,0,1
906609764,371768,1341.6643970190887,22,66,91.38972670537439,19,8,701.9872625074765,22.478752652923667,1462,150,1,1
828826509,497612,199.28354642722854,4,49,48.93004421680028,20,14,1469.895180797944,16.98455468037543,3650,4138,0,0
468195821,873795,1204.508663712447,21,74,39.54922589791422,0,10,1859.0519110278,43.606628988124264,1199,610,1,1
619148244,505644,1303.571315377218,16,35,40.26954558379403,11,20,330.125087823997,9.132481352712151,788,2593,0,1
497456199,343906,197.01221103704273,1,26,13.570335232413866,14,1,0.14388259480924148,4.321933479003426,540,994,0,1
704191591,369345,768.8840925572135,23,62,59.300408225690624,11,13,51.635284347785856,22.322695022688716,2816,3788,0,0
913173612,422311,1231.3072521066483,1,46,16.993748093594853,3,2,1951.5400462342027,21.160319049214483,2145,1846,1,1
40289132,504740,875.7736411493017,8,54,32.62927068174872,10,13,1534.2978585567653,31.72199490162906,4196,4794,1,1
554487549,139540,339.35095697697005,24,70,96.57733708203054,8,4,220.01841336266992,22.624734177975668,377,455,1,1
211609478,115485,629.8517462546445,1,55,87.86336935177586,19,14,1208.0341301374258,13.91312852971539,7891,1622,0,0
198668011,670250,1477.9901678108595,4,65,82.42720464810405,16,5,1013.0326336675621,19.25432853966787,9739,2016,1,1
846769196,891165,1040.1247740593788,24,42,63.40595468790485,11,16,1194.9696845695396,13.721256782099156,9441,2973,1,0
212721647,337281,487.67672626967357,19,74,1.5170736923241779,15,15,460.4433712915066,32.0294730873494,3995,4503,1,1
477512639,850688,26.498111287935473,5,67,83.7868719773434,17,2,889.4151029963713,3.4089135472614327,9513,4292,1,1
513552670,275849,886.4985739691482,24,19,26.01896607252685,3,16,1588.9583710161683,15.046252929549553,2292,2633,1,0
228658234,829190,49.04004017040988,6,36,2.604751788752102,25,21,60.82361989588847,1.412958348367066,3223,13,1,0
313316711,799307,169.8405208360294,22,20,27.253365745019174,10,7,1451.6481069346503,26.35406173010703,722,2448,0,1
444239816,193653,1499.2978777706949,14,26,76.94484391496538,17,9,220.49114963628847,19.967023086241937,1932,2562,1,0
738545388,822026,1296.400482375328,7,57,84.81556106744958,21,1,618.9011701827485,29.13605269269734,9673,4547,1,1
443683780,386460,1128.4626150798617,9,5,58.7007269956604,13,0,334.52076922591044,36.221746911666855,1160,1803,1,1
310731622,715979,1652.2912992292856,18,9,68.89894345871177,17,2,901.8868521025016,38.71954939311984,9867,4513,0,0
353079744,997329,1697.8604792957549,22,65,85.16834777886346,10,16,383.1292809901343,10.644709739023394,6868,2347,0,0
465631229,709888,1245.2249769785542,7,54,44.579232283401694,11,11,656.9890595088322,31.586178538971254,8975,843,0,1
450009729,425310,466.5724756954604,25,64,39.28919914237719,12,5,1461.3404923389737,45.68073840355449,567,3294,1,0
489941331,728351,1382.5538942105413,22,63,34.17154784743044,13,20,1530.5839342038848,13.689333033007356,4432,893,1,1
87121972,28738,1221.8429267952124,2,54,65.91463526628016,3,5,1604.4809329385394,23.625116599579705,4201,4331,0,1
943683432,691616,1474.3135103458158,9,74,20.922948464353897,6,0,1333.3126754472153,26.184644664224543,8666,2637,0,1
562366234,502345,336.1246713076007,7,70,1.9713974895783193,20,24,398.32284498836935,39.95636760855099,7953,1347,1,1
426346502,247662,1730.2174592243089,17,14,92.54003104233976,7,0,1703.5616124464977,24.305392189770416,3229,699,1,0
975506632,385970,1685.8412813707682,20,48,49.98289477871241,4,25,1582.5453388471603,18.343828465786803,6860,282,0,0
109012403,344637,1716.8471783934694,2,19,74.86020585480347,11,18,1904.5179793017908,49.858412864673845,8079,2181,1,1
339383441,152132,1652.5453241673838,1,51,75.45841367393668,9,2,1977.1332070893623,3.532663613002046,9195,1416,1,1
877233019,459490,132.20991329764237,8,31,76.24756590259885,15,14,791.7984525783737,15.208801925029514,1232,3905,1,0
500827915,289579,1464.117180840207,5,60,94.5652237283662,6,9,873.3140294777686,2.04630588703979,3551,2049,1,0
116817761,816296,1732.4218821412185,18,5,95.98294328136596,8,15,1268.9752560311188,35.954349653727164,3562,718,0,0
459372338,929475,335.09303305889586,16,38,9.190608046872107,16,11,230.15008888083432,16.948860474550614,6343,2125,0,1
329623330,46652,226.573132594884,17,29,39.65188367771042,15,0,826.822331340126,25.19094062821538,5688,3360,1,0
179940560,399137,1126.1687282750959,15,8,84.34664631371997,22,16,388.0646331088096,9.03384202443257,9850,2598,1,0
807607120,984011,315.41822311228447,21,41,54.465896457054086,1,21,1289.897818710003,6.43298338799248,245,905,1,1
830470974,84288,400.6603866801573,17,75,80.51482175230687,0,18,258.6323042601657,44.88413071781287,5794,4267,1,1
852452809,9125,1454.5871296146645,2,6,1.54114270189043,8,15,1757.9300948742014,5.570887872226188,6659,3787,0,1
150963106,358656,1736.018063681911,13,74,32.90256286768817,18,12,1741.2332780998615,14.024338538543034,6093,3281,1,1
988246557,823912,163.67825183246921,10,57,5.581510671287271,17,2,1415.6034410088453,30.83077667575422,2081,3712,0,0
517968222,124505,672.1868693098678,18,21,98.4650247503342,21,16,40.84322092760928,31.86377281179843,3395,2117,1,1
573591997,513964,1094.2138605228383,7,19,75.44642802754215,11,23,1515.5976969893604,26.027152730414656,9687,2657,0,0
584691919,133238,256.947435055665,8,26,64.47512877504246,20,9,1727.0395839097152,34.96485345074335,7436,1037,1,0
473448807,811223,539.5204283347932,12,12,20.688632282197762,0,14,1291.7068442280743,17.17686655780134,9988,4829,1,0
232808208,611024,1727.31798476941,16,46,35.153087041331496,15,3,980.2827899935678,37.1327736753623,6106,2993,0,1
326283772,619845,1520.0746180236183,12,40,46.24060541273861,9,8,595.9837874348395,2.4506802223374313,7863,816,1,0
598532538,606367,39.55604800869332,4,36,58.81565723711517,22,24,421.5309362111763,36.19934389734536,1163,3045,0,0
125279915,466048,177.94383297254248,1,17,78.0661515588545,23,21,631.2775132415127,19.19997674195775,197,2014,1,1
527003095,63745,526.5602517113037,1,36,4.662241204534723,21,10,938.2560718423197,8.755642145196413,6903,1936,1,1
90399289,864678,343.90240180948587,15,14,8.281139665798298,3,5,301.7196073408959,18.268869984536895,6153,1846,1,1
295229303,51900,774.0662708269778,8,67,86.53784454429424,19,12,362.13833047300767,15.733585513106968,8699,1564,0,1
775955270,758140,374.9611347368096,3,66,88.88469376235352,3,12,614.8902609136863,38.78449430087291,1505,2572,1,1
169660787,889421,698.2893573920245,15,21,91.75849688783336,17,19,1656.093812308324,37.323411602087816,1364,1775,0,0
366428494,655984,1460.9698941704553,8,13,82.51480936420936,18,14,83.13946228684866,47.0799253998318,6187,48,1,1
200263211,200369,216.40876330143357,17,19,61.57901267839231,16,13,897.4440721586194,26.22456380810355,1573,3777,1,1
397247071,822139,581.2704700211456,3,72,92.79570523802003,14,18,846.8178417496657,44.78730234383417,4788,1305,0,1
950944548,367114,1515.0077132816054,17,2,20.443624474424983,13,18,1137.1218281946037,26.80712943891169,3173,3565,1,0
973804053,511618,1299.2301087527555,6,63,31.986644152469257,24,2,1611.1457426843597,32.92802952145023,8186,3091,0,0
513497905,584543,1269.3353605100751,16,54,88.66694590740146,13,8,834.0243686362807,21.36009369424105,7609,4974,0,0
350593965,572432,279.2286210692621,25,40,49.903233505383504,1,15,874.1101984501724,36.454411697488254,8655,2113,1,1
127406362,659597,1317.8798612661783,11,55,98.66543632395431,2,25,1717.1667622672076,3.241180388129811,859,4168,0,1
300525409,301979,233.58628085771977,1,72,62.607333281278144,23,22,1403.115280835662,46.19042281309664,5737,148,0,0
894398963,929945,1663.703173158648,22,6,54.72554010663123,14,22,658.261244558475,41.53752490616698,9754,3082,0,0
87510816,789687,1466.7254116824365,3,27,85.3627514324677,1,1,677.9488753544442,49.84235461516228,5288,2401,0,0
896268063,341655,1469.6461930873195,10,35,55.35038719947838,2,25,1549.8826302287275,9.404599205424391,6290,4105,0,0
921165960,706505,114.54580711949883,8,48,74.08163655932417,7,13,311.8400819940319,7.346943308588205,6745,951,0,0
194200029,18625,733.793629774716,15,53,76.59733623392397,24,12,754.7616893838889,31.24253908131116,4268,1741,0,1
849051599,243129,783.0645850424,22,42,8.929054726242057,7,12,1019.1762267212346,36.28503232847277,6613,1940,1,0
86698521,916151,578.5932967903404,10,13,32.092044986275816,7,12,82.3926354258615,22.199806162790715,5152,745,0,0
972027337,222559,1365.358241372853,9,2,50.23189401315066,18,4,805.684165910219,18.68302678662995,6657,1738,1,0
740397077,532306,1582.6191820167087,6,4,48.96248707746054,25,1,1666.1321970946606,35.87922152050753,5569,3250,0,0
779237257,782544,787.1845589794608,19,34,19.976863477227404,9,18,1496.0955557438526,22.738128711805523,8819,394,1,1
654999710,737499,1267.4186672437952,2,44,63.11405620218713,9,8,1506.2637445631158,36.701382303895045,1103,1957,1,1
227982698,421424,244.25181362572337,22,48,37.27137859181933,12,17,1973.9665560397943,29.177981183761208,1768,1223,1,1
133568740,678240,1451.6517117837839,15,66,51.78634344883092,21,25,1178.2373779430986,40.384700160508444,676,1849,1,0
245264290,66820,109.729376662668,2,71,52.282929608076266,1,24,64.63423960330684,21.254134912531196,1413,2447,1,0
299870314,74273,134.19566033185316,1,70,84.82650799865847,17,10,935.5242802658752,46.34898444848531,826,1506,0,0
156979103,211169,1282.3963425042582,17,72,45.19502658755965,4,16,131.86583630197157,27.34970817353195,9453,2721,0,1
223706332,828975,759.2332649656371,1,20,59.74288606989747,13,1,1537.699161217779,23.95006441561096,8279,492,0,1
622039936,951078,1419.7700268256715,21,38,31.467853272169243,14,4,1329.622862690634,9.628161450529488,1229,3448,0,1
711360605,120592,1565.8942143127547,18,41,67.76835343444544,24,7,148.9242892893712,28.853618272132035,1921,3024,0,1
223869072,584081,523.1292627680109,23,69,69.52506954766164,9,11,872.4813441659842,25.063255508841053,4838,3789,1,1
35325253,222647,1534.8405833543625,21,17,58.28968178986733,14,2,747.0870630785171,1.3522929490157487,6763,1639,1,0
524064866,262193,1300.031517765023,25,22,26.080148569807992,5,11,1417.7288709094973,12.735883788161656,849,2960,0,0
670592555,531480,926.2336182076898,11,39,31.30130580621794,4,1,1158.4003850659578,13.949488612916056,7045,874,1,0
770379631,288897,1788.0198470887474,2,3,77.69732427905048,18,8,1794.8494720343474,26.28627438764865,2833,4189,1,0
194606087,70617,1621.9630105553176,18,44,18.451138001294787,20,0,1542.719891766278,14.680224429807392,8224,4132,1,0
341029868,112476,424.932111644704,19,56,39.11347472583056,12,5,1910.6337935598192,48.84496209343451,6086,2916,1,0
848418665,859276,1051.4339275975808,9,10,55.66780220768693,25,25,53.36169829942583,22.332320340891204,2983,305,0,0
705668023,972932,1457.5092169890274,13,61,49.496170643107575,17,22,183.1348210820476,19.01715253690658,9051,3848,0,1
636095751,248951,1012.507593226068,9,44,21.17482917148321,2,0,621.2969488405215,19.64363773582981,2289,3332,0,0
91906335,467509,1065.9805303015187,23,1,73.70613861440263,17,19,1798.205479077721,40.98874306635358,3911,2081,0,1
622237957,986762,1114.5346456435493,2,20,86.73770502640316,21,5,1278.216947874342,1.938147137224,9752,194,1,0
189265178,206672,334.24227527826486,5,21,34.314432866865396,23,11,458.0579455213438,34.488764141891046,6357,4877,1,1
236041775,641313,1581.5503797189062,11,62,88.52414010622351,16,4,1104.0986402380586,39.49507577863853,724,4347,0,0
573191005,363492,1179.2651494364566,4,60,27.36205331278442,17,24,1879.095099297178,18.25550984601821,8989,2877,0,0
636656952,978871,1063.8833454860746,3,49,73.98894863672739,1,20,511.71305848827785,40.854527502493056,4590,962,1,0
286741701,39325,1764.2846107033283,9,2,16.890754242702677,19,24,244.06107705911805,16.90258749423989,6568,543,0,1
917780791,494185,74.86481809925716,13,62,57.811316764518125,16,5,1721.3664945304677,35.0863499727955,388,1673,1,1
